"574",1896.73
"575",1896.74
"576",1896.75
"577",1896.76
"578",1896.77
"579",1896.78
"580",1896.79
"581",1896.8
"582",1896.81
"583",1896.82
"584",1896.83
"585",1896.84
"586",1896.85
"587",1896.86
"588",1896.87
"589",1896.88
"590",1896.89
"591",1896.9
"592",1896.91
"593",1896.92
"594",1896.93
"595",1896.94
"596",1896.95
"597",1896.96
"598",1896.97
"599",1896.98
"600",1896.99
"601",1897
"602",1897.01
"603",1897.02
"604",1897.03
"605",1897.04
"606",1897.05
"607",1897.06
"608",1897.07
"609",1897.08
"610",1897.09
"611",1897.1
"612",1897.11
"613",1897.12
"614",1897.13
"615",1897.14
"616",1897.15
"617",1897.16
"618",1897.17
"619",1897.18
"620",1897.19
"621",1897.2
"622",1897.21
"623",1897.22
"624",1897.23
"625",1897.24
"626",1897.25
"627",1897.26
"628",1897.27
"629",1897.28
"630",1897.29
"631",1897.3
"632",1897.31
"633",1897.32
"634",1897.33
"635",1897.34
"636",1897.35
"637",1897.36
"638",1897.37
"639",1897.38
"640",1897.39
"641",1897.4
"642",1897.41
"643",1897.42
"644",1897.43
"645",1897.44
"646",1897.45
"647",1897.46
"648",1897.47
"649",1897.48
"650",1897.49
"651",1897.5
"652",1897.51
"653",1897.52
"654",1897.53
"655",1897.54
"656",1897.55
"657",1897.56
"658",1897.57
"659",1897.58
"660",1897.59
"661",1897.6
"662",1897.61
"663",1897.62
"664",1897.63
"665",1897.64
"666",1897.65
"667",1897.66
"668",1897.67
"669",1897.68
"670",1897.69
"671",1897.7
"672",1897.71
"673",1897.72
"674",1897.73
"675",1897.74
"676",1897.75
"677",1897.76
"678",1897.77
"679",1897.78
"680",1897.79
"681",1897.8
"682",1897.81
"683",1897.82
"684",1897.83
"685",1897.84
"686",1897.85
"687",1897.86
"688",1897.87
"689",1897.88
"690",1897.89
"691",1897.9
"692",1897.91
"693",1897.92
"694",1897.93
"695",1897.94
"696",1897.95
"697",1897.96
"698",1897.97
"699",1897.98
"700",1897.99
"701",1898
"702",1898.01
"703",1898.02
"704",1898.03
"705",1898.04
"706",1898.05
"707",1898.06
"708",1898.07
"709",1898.08
"710",1898.09
"711",1898.1
"712",1898.11
"713",1898.12
"714",1898.13
"715",1898.14
"716",1898.15
"717",1898.16
"718",1898.17
"719",1898.18
"720",1898.19
"721",1898.2
"722",1898.21
"723",1898.22
"724",1898.23
"725",1898.24
"726",1898.25
"727",1898.26
"728",1898.27
"729",1898.28
"730",1898.29
"731",1898.3
"732",1898.31
"733",1898.32
"734",1898.33
"735",1898.34
"736",1898.35
"737",1898.36
"738",1898.37
"739",1898.38
"740",1898.39
"741",1898.4
"742",1898.41
"743",1898.42
"744",1898.43
"745",1898.44
"746",1898.45
"747",1898.46
"748",1898.47
"749",1898.48
"750",1898.49
"751",1898.5
"752",1898.51
"753",1898.52
"754",1898.53
"755",1898.54
"756",1898.55
"757",1898.56
"758",1898.57
"759",1898.58
"760",1898.59
"761",1898.6
"762",1898.61
"763",1898.62
"764",1898.63
"765",1898.64
"766",1898.65
"767",1898.66
"768",1898.67
"769",1898.68
"770",1898.69
"771",1898.7
"772",1898.71
"773",1898.72
"774",1898.73
"775",1898.74
"776",1898.75
"777",1898.76
"778",1898.77
"779",1898.78
"780",1898.79
"781",1898.8
"782",1898.81
"783",1898.82
"784",1898.83
"785",1898.84
"786",1898.85
"787",1898.86
"788",1898.87
"789",1898.88
"790",1898.89
"791",1898.9
"792",1898.91
"793",1898.92
"794",1898.93
"795",1898.94
"796",1898.95
"797",1898.96
"798",1898.97
"799",1898.98
"800",1898.99
"801",1899
"802",1899.01
"803",1899.02
"804",1899.03
"805",1899.04
"806",1899.05
"807",1899.06
"808",1899.07
"809",1899.08
"810",1899.09
"811",1899.1
"812",1899.11
"813",1899.12
"814",1899.13
"815",1899.14
"816",1899.15
"817",1899.16
"818",1899.17
"819",1899.18
"820",1899.19
"821",1899.2
"822",1899.21
"823",1899.22
"824",1899.23
"825",1899.24
"826",1899.25
"827",1899.26
"828",1899.27
"829",1899.28
"830",1899.29
"831",1899.3
"832",1899.31
"833",1899.32
"834",1899.33
"835",1899.34
"836",1899.35
"837",1899.36
"838",1899.37
"839",1899.38
"840",1899.39
"841",1899.4
"842",1899.41
"843",1899.42
"844",1899.43
"845",1899.44
"846",1899.45
"847",1899.46
"848",1899.47
"849",1899.48
"850",1899.49
"851",1899.5
"852",1899.51
"853",1899.52
"854",1899.53
"855",1899.54
"856",1899.55
"857",1899.56
"858",1899.57
"859",1899.58
"860",1899.59
"861",1899.6
"862",1899.61
"863",1899.62
"864",1899.63
"865",1899.64
"866",1899.65
"867",1899.66
"868",1899.67
"869",1899.68
"870",1899.69
"871",1899.7
"872",1899.71
"873",1899.72
"874",1899.73
"875",1899.74
"876",1899.75
"877",1899.76
"878",1899.77
"879",1899.78
"880",1899.79
"881",1899.8
"882",1899.81
"883",1899.82
"884",1899.83
"885",1899.84
"886",1899.85
"887",1899.86
"888",1899.87
"889",1899.88
"890",1899.89
"891",1899.9
"892",1899.91
"893",1899.92
"894",1899.93
"895",1899.94
"896",1899.95
"897",1899.96
"898",1899.97
"899",1899.98
"900",1899.99
"901",1900
"902",1900.01
"903",1900.02
"904",1900.03
"905",1900.04
"906",1900.05
"907",1900.06
"908",1900.07
"909",1900.08
"910",1900.09
"911",1900.1
"912",1900.11
"913",1900.12
"914",1900.13
"915",1900.14
"916",1900.15
"917",1900.16
"918",1900.17
"919",1900.18
"920",1900.19
"921",1900.2
"922",1900.21
"923",1900.22
"924",1900.23
"925",1900.24
"926",1900.25
"927",1900.26
"928",1900.27
"929",1900.28
"930",1900.29
"931",1900.3
"932",1900.31
"933",1900.32
"934",1900.33
"935",1900.34
"936",1900.35
"937",1900.36
"938",1900.37
"939",1900.38
"940",1900.39
"941",1900.4
"942",1900.41
"943",1900.42
"944",1900.43
"945",1900.44
"946",1900.45
"947",1900.46
"948",1900.47
"949",1900.48
"950",1900.49
"951",1900.5
"952",1900.51
"953",1900.52
"954",1900.53
"955",1900.54
"956",1900.55
"957",1900.56
"958",1900.57
"959",1900.58
"960",1900.59
"961",1900.6
"962",1900.61
"963",1900.62
"964",1900.63
"965",1900.64
"966",1900.65
"967",1900.66
"968",1900.67
"969",1900.68
"970",1900.69
"971",1900.7
"972",1900.71
"973",1900.72
"974",1900.73
"975",1900.74
"976",1900.75
"977",1900.76
"978",1900.77
"979",1900.78
"980",1900.79
"981",1900.8
"982",1900.81
"983",1900.82
"984",1900.83
"985",1900.84
"986",1900.85
"987",1900.86
"988",1900.87
"989",1900.88
"990",1900.89
"991",1900.9
"992",1900.91
"993",1900.92
"994",1900.93
"995",1900.94
"996",1900.95
"997",1900.96
"998",1900.97
"999",1900.98
"1000",1900.99
"1001",1901
"1002",1901.01
"1003",1901.02
"1004",1901.03
"1005",1901.04
"1006",1901.05
"1007",1901.06
"1008",1901.07
"1009",1901.08
"1010",1901.09
"1011",1901.1
"1012",1901.11
"1013",1901.12
"1014",1901.13
"1015",1901.14
"1016",1901.15
"1017",1901.16
"1018",1901.17
"1019",1901.18
"1020",1901.19
"1021",1901.2
"1022",1901.21
"1023",1901.22
"1024",1901.23
"1025",1901.24
"1026",1901.25
"1027",1901.26
"1028",1901.27
"1029",1901.28
"1030",1901.29
"1031",1901.3
"1032",1901.31
"1033",1901.32
"1034",1901.33
"1035",1901.34
"1036",1901.35
"1037",1901.36
"1038",1901.37
"1039",1901.38
"1040",1901.39
"1041",1901.4
"1042",1901.41
"1043",1901.42
"1044",1901.43
"1045",1901.44
"1046",1901.45
"1047",1901.46
"1048",1901.47
"1049",1901.48
"1050",1901.49
"1051",1901.5
"1052",1901.51
"1053",1901.52
"1054",1901.53
"1055",1901.54
"1056",1901.55
"1057",1901.56
"1058",1901.57
"1059",1901.58
"1060",1901.59
"1061",1901.6
"1062",1901.61
"1063",1901.62
"1064",1901.63
"1065",1901.64
"1066",1901.65
"1067",1901.66
"1068",1901.67
"1069",1901.68
"1070",1901.69
"1071",1901.7
"1072",1901.71
"1073",1901.72
"1074",1901.73
"1075",1901.74
"1076",1901.75
"1077",1901.76
"1078",1901.77
"1079",1901.78
"1080",1901.79
"1081",1901.8
"1082",1901.81
"1083",1901.82
"1084",1901.83
"1085",1901.84
"1086",1901.85
"1087",1901.86
"1088",1901.87
"1089",1901.88
"1090",1901.89
"1091",1901.9
"1092",1901.91
"1093",1901.92
"1094",1901.93
"1095",1901.94
"1096",1901.95
"1097",1901.96
"1098",1901.97
"1099",1901.98
"1100",1901.99
"1101",1902
"1102",1902.01
"1103",1902.02
"1104",1902.03
"1105",1902.04
"1106",1902.05
"1107",1902.06
"1108",1902.07
"1109",1902.08
"1110",1902.09
"1111",1902.1
"1112",1902.11
"1113",1902.12
"1114",1902.13
"1115",1902.14
"1116",1902.15
"1117",1902.16
"1118",1902.17
"1119",1902.18
"1120",1902.19
"1121",1902.2
"1122",1902.21
"1123",1902.22
"1124",1902.23
"1125",1902.24
"1126",1902.25
"1127",1902.26
"1128",1902.27
"1129",1902.28
"1130",1902.29
"1131",1902.3
"1132",1902.31
"1133",1902.32
"1134",1902.33
"1135",1902.34
"1136",1902.35
"1137",1902.36
"1138",1902.37
"1139",1902.38
"1140",1902.39
"1141",1902.4
"1142",1902.41
"1143",1902.42
"1144",1902.43
"1145",1902.44
"1146",1902.45
"1147",1902.46
"1148",1902.47
"1149",1902.48
"1150",1902.49
"1151",1902.5
"1152",1902.51
"1153",1902.52
"1154",1902.53
"1155",1902.54
"1156",1902.55
"1157",1902.56
"1158",1902.57
"1159",1902.58
"1160",1902.59
"1161",1902.6
"1162",1902.61
"1163",1902.62
"1164",1902.63
"1165",1902.64
"1166",1902.65
"1167",1902.66
"1168",1902.67
"1169",1902.68
"1170",1902.69
"1171",1902.7
"1172",1902.71
"1173",1902.72
"1174",1902.73
"1175",1902.74
"1176",1902.75
"1177",1902.76
"1178",1902.77
"1179",1902.78
"1180",1902.79
"1181",1902.8
"1182",1902.81
"1183",1902.82
"1184",1902.83
"1185",1902.84
"1186",1902.85
"1187",1902.86
"1188",1902.87
"1189",1902.88
"1190",1902.89
"1191",1902.9
"1192",1902.91
"1193",1902.92
"1194",1902.93
"1195",1902.94
"1196",1902.95
"1197",1902.96
"1198",1902.97
"1199",1902.98
"1200",1902.99
"1201",1903
"1202",1903.01
"1203",1903.02
"1204",1903.03
"1205",1903.04
"1206",1903.05
"1207",1903.06
"1208",1903.07
"1209",1903.08
"1210",1903.09
"1211",1903.1
"1212",1903.11
"1213",1903.12
"1214",1903.13
"1215",1903.14
"1216",1903.15
"1217",1903.16
"1218",1903.17
"1219",1903.18
"1220",1903.19
"1221",1903.2
"1222",1903.21
"1223",1903.22
"1224",1903.23
"1225",1903.24
"1226",1903.25
"1227",1903.26
"1228",1903.27
"1229",1903.28
"1230",1903.29
"1231",1903.3
"1232",1903.31
"1233",1903.32
"1234",1903.33
"1235",1903.34
"1236",1903.35
"1237",1903.36
"1238",1903.37
"1239",1903.38
"1240",1903.39
"1241",1903.4
"1242",1903.41
"1243",1903.42
"1244",1903.43
"1245",1903.44
"1246",1903.45
"1247",1903.46
"1248",1903.47
"1249",1903.48
"1250",1903.49
"1251",1903.5
"1252",1903.51
"1253",1903.52
"1254",1903.53
"1255",1903.54
"1256",1903.55
"1257",1903.56
"1258",1903.57
"1259",1903.58
"1260",1903.59
"1261",1903.6
"1262",1903.61
"1263",1903.62
"1264",1903.63
"1265",1903.64
"1266",1903.65
"1267",1903.66
"1268",1903.67
"1269",1903.68
"1270",1903.69
"1271",1903.7
"1272",1903.71
"1273",1903.72
"1274",1903.73
"1275",1903.74
"1276",1903.75
"1277",1903.76
"1278",1903.77
"1279",1903.78
"1280",1903.79
"1281",1903.8
"1282",1903.81
"1283",1903.82
"1284",1903.83
"1285",1903.84
"1286",1903.85
"1287",1903.86
"1288",1903.87
"1289",1903.88
"1290",1903.89
"1291",1903.9
"1292",1903.91
"1293",1903.92
"1294",1903.93
"1295",1903.94
"1296",1903.95
"1297",1903.96
"1298",1903.97
"1299",1903.98
"1300",1903.99
"1301",1904
"1302",1904.01
"1303",1904.02
"1304",1904.03
"1305",1904.04
"1306",1904.05
"1307",1904.06
"1308",1904.07
"1309",1904.08
"1310",1904.09
"1311",1904.1
"1312",1904.11
"1313",1904.12
"1314",1904.13
"1315",1904.14
"1316",1904.15
"1317",1904.16
"1318",1904.17
"1319",1904.18
"1320",1904.19
"1321",1904.2
"1322",1904.21
"1323",1904.22
"1324",1904.23
"1325",1904.24
"1326",1904.25
"1327",1904.26
"1328",1904.27
"1329",1904.28
"1330",1904.29
"1331",1904.3
"1332",1904.31
"1333",1904.32
"1334",1904.33
"1335",1904.34
"1336",1904.35
"1337",1904.36
"1338",1904.37
"1339",1904.38
"1340",1904.39
"1341",1904.4
"1342",1904.41
"1343",1904.42
"1344",1904.43
"1345",1904.44
"1346",1904.45
"1347",1904.46
"1348",1904.47
"1349",1904.48
"1350",1904.49
"1351",1904.5
"1352",1904.51
"1353",1904.52
"1354",1904.53
"1355",1904.54
"1356",1904.55
"1357",1904.56
"1358",1904.57
"1359",1904.58
"1360",1904.59
"1361",1904.6
"1362",1904.61
"1363",1904.62
"1364",1904.63
"1365",1904.64
"1366",1904.65
"1367",1904.66
"1368",1904.67
"1369",1904.68
"1370",1904.69
"1371",1904.7
"1372",1904.71
"1373",1904.72
"1374",1904.73
"1375",1904.74
"1376",1904.75
"1377",1904.76
"1378",1904.77
"1379",1904.78
"1380",1904.79
"1381",1904.8
"1382",1904.81
"1383",1904.82
"1384",1904.83
"1385",1904.84
"1386",1904.85
"1387",1904.86
"1388",1904.87
"1389",1904.88
"1390",1904.89
"1391",1904.9
"1392",1904.91
"1393",1904.92
"1394",1904.93
"1395",1904.94
"1396",1904.95
"1397",1904.96
"1398",1904.97
"1399",1904.98
"1400",1904.99
"1401",1905
"1402",1905.01
"1403",1905.02
"1404",1905.03
"1405",1905.04
"1406",1905.05
"1407",1905.06
"1408",1905.07
"1409",1905.08
"1410",1905.09
"1411",1905.1
"1412",1905.11
"1413",1905.12
"1414",1905.13
"1415",1905.14
"1416",1905.15
"1417",1905.16
"1418",1905.17
"1419",1905.18
"1420",1905.19
"1421",1905.2
"1422",1905.21
"1423",1905.22
"1424",1905.23
"1425",1905.24
"1426",1905.25
"1427",1905.26
"1428",1905.27
"1429",1905.28
"1430",1905.29
"1431",1905.3
"1432",1905.31
"1433",1905.32
"1434",1905.33
"1435",1905.34
"1436",1905.35
"1437",1905.36
"1438",1905.37
"1439",1905.38
"1440",1905.39
"1441",1905.4
"1442",1905.41
"1443",1905.42
"1444",1905.43
"1445",1905.44
"1446",1905.45
"1447",1905.46
"1448",1905.47
"1449",1905.48
"1450",1905.49
"1451",1905.5
"1452",1905.51
"1453",1905.52
"1454",1905.53
"1455",1905.54
"1456",1905.55
"1457",1905.56
"1458",1905.57
"1459",1905.58
"1460",1905.59
"1461",1905.6
"1462",1905.61
"1463",1905.62
"1464",1905.63
"1465",1905.64
"1466",1905.65
"1467",1905.66
"1468",1905.67
"1469",1905.68
"1470",1905.69
"1471",1905.7
"1472",1905.71
"1473",1905.72
"1474",1905.73
"1475",1905.74
"1476",1905.75
"1477",1905.76
"1478",1905.77
"1479",1905.78
"1480",1905.79
"1481",1905.8
"1482",1905.81
"1483",1905.82
"1484",1905.83
"1485",1905.84
"1486",1905.85
"1487",1905.86
"1488",1905.87
"1489",1905.88
"1490",1905.89
"1491",1905.9
"1492",1905.91
"1493",1905.92
"1494",1905.93
"1495",1905.94
"1496",1905.95
"1497",1905.96
"1498",1905.97
"1499",1905.98
"1500",1905.99
"1501",1906
"1502",1906.01
"1503",1906.02
"1504",1906.03
"1505",1906.04
"1506",1906.05
"1507",1906.06
"1508",1906.07
"1509",1906.08
"1510",1906.09
"1511",1906.1
"1512",1906.11
"1513",1906.12
"1514",1906.13
"1515",1906.14
"1516",1906.15
"1517",1906.16
"1518",1906.17
"1519",1906.18
"1520",1906.19
"1521",1906.2
"1522",1906.21
"1523",1906.22
"1524",1906.23
"1525",1906.24
"1526",1906.25
"1527",1906.26
"1528",1906.27
"1529",1906.28
"1530",1906.29
"1531",1906.3
"1532",1906.31
"1533",1906.32
"1534",1906.33
"1535",1906.34
"1536",1906.35
"1537",1906.36
"1538",1906.37
"1539",1906.38
"1540",1906.39
"1541",1906.4
"1542",1906.41
"1543",1906.42
"1544",1906.43
"1545",1906.44
"1546",1906.45
"1547",1906.46
"1548",1906.47
"1549",1906.48
"1550",1906.49
"1551",1906.5
"1552",1906.51
"1553",1906.52
"1554",1906.53
"1555",1906.54
"1556",1906.55
"1557",1906.56
"1558",1906.57
"1559",1906.58
"1560",1906.59
"1561",1906.6
"1562",1906.61
"1563",1906.62
"1564",1906.63
"1565",1906.64
"1566",1906.65
"1567",1906.66
"1568",1906.67
"1569",1906.68
"1570",1906.69
"1571",1906.7
"1572",1906.71
"1573",1906.72
"1574",1906.73
"1575",1906.74
"1576",1906.75
"1577",1906.76
"1578",1906.77
"1579",1906.78
"1580",1906.79
"1581",1906.8
"1582",1906.81
"1583",1906.82
"1584",1906.83
"1585",1906.84
"1586",1906.85
"1587",1906.86
"1588",1906.87
"1589",1906.88
"1590",1906.89
"1591",1906.9
"1592",1906.91
"1593",1906.92
"1594",1906.93
"1595",1906.94
"1596",1906.95
"1597",1906.96
"1598",1906.97
"1599",1906.98
"1600",1906.99
"1601",1907
"1602",1907.01
"1603",1907.02
"1604",1907.03
"1605",1907.04
"1606",1907.05
"1607",1907.06
"1608",1907.07
"1609",1907.08
"1610",1907.09
"1611",1907.1
"1612",1907.11
"1613",1907.12
"1614",1907.13
"1615",1907.14
"1616",1907.15
"1617",1907.16
"1618",1907.17
"1619",1907.18
"1620",1907.19
"1621",1907.2
"1622",1907.21
"1623",1907.22
"1624",1907.23
"1625",1907.24
"1626",1907.25
"1627",1907.26
"1628",1907.27
"1629",1907.28
"1630",1907.29
"1631",1907.3
"1632",1907.31
"1633",1907.32
"1634",1907.33
"1635",1907.34
"1636",1907.35
"1637",1907.36
"1638",1907.37
"1639",1907.38
"1640",1907.39
"1641",1907.4
"1642",1907.41
"1643",1907.42
"1644",1907.43
"1645",1907.44
"1646",1907.45
"1647",1907.46
"1648",1907.47
"1649",1907.48
"1650",1907.49
"1651",1907.5
"1652",1907.51
"1653",1907.52
"1654",1907.53
"1655",1907.54
"1656",1907.55
"1657",1907.56
"1658",1907.57
"1659",1907.58
"1660",1907.59
"1661",1907.6
"1662",1907.61
"1663",1907.62
"1664",1907.63
"1665",1907.64
"1666",1907.65
"1667",1907.66
"1668",1907.67
"1669",1907.68
